1384104586060 0c:68:03:d6:9c:50 -62 2462 AirBears
1384104586060 0c:68:03:d6:9b:bd -62 5745 AirBears2
1384104586060 0c:68:03:d6:9b:be -62 5745 attwifi
1384104586060 0c:68:03:d6:9b:bf -62 5745 AirBears
1384104586060 0c:68:03:d6:9c:51 -62 2462 attwifi
1384104586060 0c:68:03:e4:34:61 -63 2437 attwifi
1384104586060 0c:68:03:e4:34:60 -63 2437 AirBears
1384104586060 0c:68:03:d6:9b:b1 -63 2412 attwifi
1384104586060 0c:68:03:d6:9c:5f -64 5180 AirBears
1384104586060 0c:68:03:d6:9c:5d -65 5180 AirBears2
1384104586060 0c:68:03:d6:9c:5e -65 5180 attwifi
1384104586060 0c:68:03:e4:34:6f -69 5500 AirBears
1384104586060 0c:68:03:b8:94:c1 -69 2462 attwifi
1384104586060 0c:68:03:e4:34:6e -70 5500 attwifi
1384104586060 0c:68:03:e4:34:6d -70 5500 AirBears2
1384104586060 0c:68:03:49:e3:f2 -70 2437 AirBears2
1384104586060 0c:68:03:49:e3:f1 -70 2437 attwifi
1384104586060 0c:68:03:49:e3:f0 -71 2437 AirBears
1384104586060 0c:68:03:e4:33:62 -74 2412 AirBears2
1384104586060 0c:68:03:b8:94:cd -76 5660 AirBears2
1384104586060 0c:68:03:b8:94:cf -76 5660 AirBears
1384104586060 0c:68:03:b8:94:ce -76 5660 attwifi
1384104586060 0c:68:03:d6:42:d0 -78 2462 AirBears
1384104586060 0c:68:03:d6:42:d2 -78 2462 AirBears2
1384104586060 0c:68:03:49:e3:ff -78 5220 AirBears
1384104586060 0c:68:03:49:e3:fe -78 5220 attwifi
1384104586060 0c:68:03:49:e3:fd -79 5220 AirBears2
1384104586060 0c:68:03:b8:96:80 -84 2437 AirBears
1384104586060 0c:68:03:b8:96:82 -84 2437 AirBears2
1384104586060 0c:68:03:e4:33:32 -85 2437 AirBears2
1384104586060 0c:68:03:e4:33:30 -85 2437 AirBears
1384104586060 f0:d1:a9:12:1c:b0 -86 2462 
1384104586060 0c:68:03:d6:42:dd -87 5660 AirBears2
1384104586060 0c:68:03:b8:96:8f -88 5220 AirBears
1384104586060 0c:68:03:b8:96:8d -88 5220 AirBears2
1384104586060 0c:68:03:d6:c1:b2 -91 2412 AirBears2
1384104586060 0c:68:03:4d:d7:a2 -93 2462 AirBears2
1384104586060 00:17:3f:5e:b8:5f -93 2412 herbarium stacks
1384104596073 0c:68:03:d6:9b:b1 -60 2412 attwifi
1384104596073 0c:68:03:d6:9c:50 -61 2462 AirBears
1384104596073 0c:68:03:d6:9c:51 -61 2462 attwifi
1384104596073 0c:68:03:d6:9b:b0 -61 2412 AirBears
1384104596073 0c:68:03:d6:9b:bd -63 5745 AirBears2
1384104596073 0c:68:03:d6:9b:be -63 5745 attwifi
1384104596073 0c:68:03:d6:9b:bf -63 5745 AirBears
1384104596073 0c:68:03:e4:34:61 -64 2437 attwifi
1384104596073 0c:68:03:e4:34:62 -64 2437 AirBears2
1384104596073 0c:68:03:49:e3:f2 -67 2437 AirBears2
1384104596073 0c:68:03:49:e3:f1 -67 2437 attwifi
1384104596073 0c:68:03:49:e3:f0 -67 2437 AirBears
1384104596073 0c:68:03:b8:94:c1 -69 2462 attwifi
1384104596073 0c:68:03:b8:94:c0 -69 2462 AirBears
1384104596073 0c:68:03:d6:9c:5f -70 5180 AirBears
1384104596073 0c:68:03:d6:9c:5d -70 5180 AirBears2
1384104596073 0c:68:03:d6:9c:5e -70 5180 attwifi
1384104596073 0c:68:03:e4:34:6f -73 5500 AirBears
1384104596073 0c:68:03:e4:34:6e -73 5500 attwifi
1384104596073 0c:68:03:e4:34:6d -73 5500 AirBears2
1384104596073 0c:68:03:b8:94:cf -75 5660 AirBears
1384104596073 0c:68:03:49:e3:fd -75 5220 AirBears2
1384104596073 0c:68:03:49:e3:ff -75 5220 AirBears
1384104596073 0c:68:03:49:e3:fe -75 5220 attwifi
1384104596073 0c:68:03:b8:94:cd -76 5660 AirBears2
1384104596073 0c:68:03:b8:94:ce -76 5660 attwifi
1384104596073 0c:68:03:e4:33:62 -77 2412 AirBears2
1384104596073 0c:68:03:e4:33:61 -77 2412 attwifi
1384104596073 0c:68:03:d6:42:d1 -78 2462 attwifi
1384104596073 0c:68:03:d6:42:d0 -79 2462 AirBears
1384104596073 0c:68:03:b8:96:80 -84 2437 AirBears
1384104596073 0c:68:03:b8:96:82 -86 2437 AirBears2
1384104596073 f0:d1:a9:12:1c:b0 -89 2462 
1384104596073 0c:68:03:d6:42:dd -89 5660 AirBears2
1384104596073 00:17:3f:5e:b8:5f -90 2412 herbarium stacks
1384104596073 0c:68:03:d6:42:de -90 5660 attwifi
1384104596073 0c:68:03:d6:c1:b1 -91 2412 attwifi
1384104606061 0c:68:03:d6:9b:b0 -59 2412 AirBears
1384104606061 0c:68:03:d6:9c:50 -60 2462 AirBears
1384104606061 0c:68:03:d6:9c:51 -60 2462 attwifi
1384104606061 0c:68:03:d6:9b:b1 -60 2412 attwifi
1384104606061 0c:68:03:d6:9c:52 -60 2462 AirBears2
1384104606061 0c:68:03:d6:9b:b2 -60 2412 AirBears2
1384104606061 0c:68:03:d6:9b:bd -62 5745 AirBears2
1384104606061 0c:68:03:d6:9b:be -62 5745 attwifi
1384104606061 0c:68:03:d6:9b:bf -62 5745 AirBears
1384104606061 0c:68:03:b8:94:c1 -66 2462 attwifi
1384104606061 0c:68:03:b8:94:c0 -66 2462 AirBears
1384104606061 0c:68:03:b8:94:c2 -66 2462 AirBears2
1384104606061 0c:68:03:e4:34:6d -67 5500 AirBears2
1384104606061 0c:68:03:e4:34:6f -68 5500 AirBears
1384104606061 0c:68:03:e4:34:6e -68 5500 attwifi
1384104606061 0c:68:03:d6:9c:5f -68 5180 AirBears
1384104606061 0c:68:03:d6:9c:5d -68 5180 AirBears2
1384104606061 0c:68:03:d6:9c:5e -68 5180 attwifi
